"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"MLB","Classic",5196251664,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (2/3)",192591459,"2026-07-22 13:05:00",81,83.95,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5196241071,"MLB Satellite to NFL Best Ball $25 Millionaire (Early) (1/3)",192591459,"2026-07-22 13:05:00",95,78.25,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195826887,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (5/8)",192548525,"2026-07-21 21:38:00",12,123.55,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826884,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/8)",192548525,"2026-07-21 21:38:00",36,112.4,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826797,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/8)",192548525,"2026-07-21 21:38:00",137,92.4,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826889,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (7/8)",192548525,"2026-07-21 21:38:00",154,90.3,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826890,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (8/8)",192548525,"2026-07-21 21:38:00",171,87.45,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826888,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (6/8)",192548525,"2026-07-21 21:38:00",189,85.45,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826886,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (4/8)",192548525,"2026-07-21 21:38:00",206,82.3,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826885,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/8)",192548525,"2026-07-21 21:38:00",230,78.4,"$0.00","$0.00",279,"$0.10","$25.00",1
"MLB","Classic",5195826815,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",192548526,"2026-07-21 21:38:00",13,115.55,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195831946,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",192548526,"2026-07-21 21:38:00",71,93.45,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195831945,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",192548526,"2026-07-21 21:38:00",92,82.45,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195041823,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/8)",192484687,"2026-07-20 21:40:00",39,119.85,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041828,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (7/8)",192484687,"2026-07-20 21:40:00",144,98.8,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041789,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/8)",192484687,"2026-07-20 21:40:00",154,96.85,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041829,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (8/8)",192484687,"2026-07-20 21:40:00",217,87.65,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041826,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (5/8)",192484687,"2026-07-20 21:40:00",245,80.8,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041824,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/8)",192484687,"2026-07-20 21:40:00",266,70.15,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041825,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (4/8)",192484687,"2026-07-20 21:40:00",268,69.6,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195041827,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (6/8)",192484687,"2026-07-20 21:40:00",279,59.25,"$0.00","$0.00",280,"$0.10","$25.00",1
"MLB","Classic",5195039406,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",192484688,"2026-07-20 21:40:00",30,109.85,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195041782,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",192484688,"2026-07-20 21:40:00",41,105.85,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5195039407,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",192484688,"2026-07-20 21:40:00",63,96.95,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5194859566,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",192543171,"2026-07-20 19:05:00",33,123.2,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859563,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",192543171,"2026-07-20 19:05:00",99,99.2,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859383,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",192543171,"2026-07-20 19:05:00",121,95.8,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859568,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",192543171,"2026-07-20 19:05:00",123,95.3,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859562,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",192543171,"2026-07-20 19:05:00",162,84.8,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859567,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",192543171,"2026-07-20 19:05:00",164,84.6,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859565,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",192543171,"2026-07-20 19:05:00",234,68.5,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859564,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",192543171,"2026-07-20 19:05:00",235,68.2,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194859555,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",192540460,"2026-07-20 19:05:00",26,103.3,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5194861855,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",192540460,"2026-07-20 19:05:00",62,82.2,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5194859554,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",192540460,"2026-07-20 19:05:00",85,71.3,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5194171391,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (6/8)",192442954,"2026-07-19 19:20:00",5,41,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171389,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (4/8)",192442954,"2026-07-19 19:20:00",6,40,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171392,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (7/8)",192442954,"2026-07-19 19:20:00",14,37,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171387,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (2/8)",192442954,"2026-07-19 19:20:00",77,28.5,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171150,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (1/8)",192442954,"2026-07-19 19:20:00",163,21.95,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171390,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (5/8)",192442954,"2026-07-19 19:20:00",258,12,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171388,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (3/8)",192442954,"2026-07-19 19:20:00",279,8.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194171393,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (8/8)",192442954,"2026-07-19 19:20:00",279,8.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Showdown Captain Mode",5194160558,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (3/3)",192442955,"2026-07-19 19:20:00",4,39,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5194044326,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (1/3)",192442955,"2026-07-19 19:20:00",28,28.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Showdown Captain Mode",5194160557,"MLB Showdown Satellite to NFL Best Ball $25 Millionaire (LAD @ NYY) (2/3)",192442955,"2026-07-19 19:20:00",106,9.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5194027697,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (4/8)",192442890,"2026-07-19 16:05:00",13,139.85,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027700,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (7/8)",192442890,"2026-07-19 16:05:00",86,111.5,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027666,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (1/8)",192442890,"2026-07-19 16:05:00",90,110.95,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027701,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (8/8)",192442890,"2026-07-19 16:05:00",132,103.25,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027699,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (6/8)",192442890,"2026-07-19 16:05:00",170,96.1,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027698,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (5/8)",192442890,"2026-07-19 16:05:00",187,92.95,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027696,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (3/8)",192442890,"2026-07-19 16:05:00",232,82.7,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5194027695,"MLB Satellite to NFL Best Ball $25 Millionaire (Afternoon) (2/8)",192442890,"2026-07-19 16:05:00",238,80.5,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705867,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",192443606,"2026-07-19 13:35:00",4,229.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705864,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",192443606,"2026-07-19 13:35:00",29,168.9,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705869,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",192443606,"2026-07-19 13:35:00",30,166.6,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705866,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",192443606,"2026-07-19 13:35:00",31,164.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193712357,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",192443606,"2026-07-19 13:35:00",186,104.55,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705865,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",192443606,"2026-07-19 13:35:00",199,100.3,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705870,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",192443606,"2026-07-19 13:35:00",243,90.3,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193705868,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",192443606,"2026-07-19 13:35:00",296,26.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"GOLF","Captain Mode Showdown",5193325947,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (2/3)",192460059,"2026-07-19 07:55:00",45,208.8,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5193325081,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (1/3)",192460059,"2026-07-19 07:55:00",47,208.08,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5193325948,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 4) (3/3)",192460059,"2026-07-19 07:55:00",116,165.97,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5193238960,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 4) (1/3)",192465904,"2026-07-19 02:40:00",35,208.95,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5193247308,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 4) (3/3)",192465904,"2026-07-19 02:40:00",82,182.35,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5193247307,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 4) (2/3)",192465904,"2026-07-19 02:40:00",117,138.55,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5193033159,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (8/8)",192412942,"2026-07-18 20:08:00",11,179.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033156,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (5/8)",192412942,"2026-07-18 20:08:00",56,148.55,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033155,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (4/8)",192412942,"2026-07-18 20:08:00",59,147.85,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033039,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/8)",192412942,"2026-07-18 20:08:00",68,147.6,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033153,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/8)",192412942,"2026-07-18 20:08:00",168,110.7,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033158,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (7/8)",192412942,"2026-07-18 20:08:00",170,109.75,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033154,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/8)",192412942,"2026-07-18 20:08:00",273,66.45,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033157,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (6/8)",192412942,"2026-07-18 20:08:00",280,62.4,"$0.00","$0.00",297,"$0.10","$25.00",1
"MLB","Classic",5193033119,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",192412943,"2026-07-18 20:08:00",21,147.6,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5193033120,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",192412943,"2026-07-18 20:08:00",62,110.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5193029673,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",192412943,"2026-07-18 20:08:00",64,109.75,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192873372,"MLB Satellite to NFL Best Ball $25 Millionaire (7/8)",192412663,"2026-07-18 16:10:00",29,106.35,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873369,"MLB Satellite to NFL Best Ball $25 Millionaire (4/8)",192412663,"2026-07-18 16:10:00",87,93.4,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873367,"MLB Satellite to NFL Best Ball $25 Millionaire (2/8)",192412663,"2026-07-18 16:10:00",104,91.05,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873371,"MLB Satellite to NFL Best Ball $25 Millionaire (6/8)",192412663,"2026-07-18 16:10:00",146,81.65,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873370,"MLB Satellite to NFL Best Ball $25 Millionaire (5/8)",192412663,"2026-07-18 16:10:00",187,74.5,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873304,"MLB Satellite to NFL Best Ball $25 Millionaire (1/8)",192412663,"2026-07-18 16:10:00",191,74.1,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873373,"MLB Satellite to NFL Best Ball $25 Millionaire (8/8)",192412663,"2026-07-18 16:10:00",195,73.6,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873368,"MLB Satellite to NFL Best Ball $25 Millionaire (3/8)",192412663,"2026-07-18 16:10:00",206,70.5,"$0.00","$0.00",258,"$0.10","$25.00",1
"MLB","Classic",5192873326,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",192412666,"2026-07-18 16:10:00",5,118.05,"$0.00","$0.00",95,"$0.25","$25.00",1
"MLB","Classic",5192872998,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",192412666,"2026-07-18 16:10:00",66,77.5,"$0.00","$0.00",95,"$0.25","$25.00",1
"MLB","Classic",5192873327,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",192412666,"2026-07-18 16:10:00",80,67.2,"$0.00","$0.00",95,"$0.25","$25.00",1
"SOC","Showdown",5192655803,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (3/8)",192366152,"2026-07-18 17:00:00",34,154.88,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655808,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (8/8)",192366152,"2026-07-18 17:00:00",94,131.78,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655804,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (4/8)",192366152,"2026-07-18 17:00:00",117,124.96,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655802,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (2/8)",192366152,"2026-07-18 17:00:00",179,107.36,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655805,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (5/8)",192366152,"2026-07-18 17:00:00",205,98.22,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655807,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (7/8)",192366152,"2026-07-18 17:00:00",212,97.37,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655737,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (1/8)",192366152,"2026-07-18 17:00:00",223,94.64,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655806,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (6/8)",192366152,"2026-07-18 17:00:00",259,83.46,"$0.00","$0.00",297,"$0.10","$25.00",1
"SOC","Showdown",5192655779,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (3/3)",192366153,"2026-07-18 17:00:00",16,148.9,"$0.00","$0.00",118,"$0.25","$25.00",1
"SOC","Showdown",5192655778,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (2/3)",192366153,"2026-07-18 17:00:00",52,113.48,"$0.00","$0.00",118,"$0.25","$25.00",1
"SOC","Showdown",5192655523,"WC Showdown Satellite to NFL Best Ball $25 Millionaire (FRA vs ENG) (1/3)",192366153,"2026-07-18 17:00:00",80,96.26,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5192292299,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3) (3/3)",192423998,"2026-07-18 09:25:00",13,207.25,"$0.00","$0.00",116,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5192292175,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3) (1/3)",192423998,"2026-07-18 09:25:00",14,205.35,"$0.00","$0.00",116,"$0.25","$25.00",1
"GOLF","Captain Mode Showdown",5192292298,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 3) (2/3)",192423998,"2026-07-18 09:25:00",112,154.55,"$0.00","$0.00",116,"$0.25","$25.00",1
"GOLF","Showdown",5192271846,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 3) (3/3)",192426268,"2026-07-18 04:10:00",38,190.35,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5192261412,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 3) (1/3)",192426268,"2026-07-18 04:10:00",50,183.2,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5192261413,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 3) (2/3)",192426268,"2026-07-18 04:10:00",103,157.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192100644,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (1/3)",192344257,"2026-07-17 21:38:00",22,159.75,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192109871,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (3/3)",192344257,"2026-07-17 21:38:00",29,147.05,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192100645,"MLB Satellite to NFL Best Ball $25 Millionaire (Night) (2/3)",192344257,"2026-07-17 21:38:00",81,97.45,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192010878,"MLB Satellite to NFL Best Ball $25 Millionaire (2/3)",192344039,"2026-07-17 19:05:00",68,102.1,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192010540,"MLB Satellite to NFL Best Ball $25 Millionaire (1/3)",192344039,"2026-07-17 19:05:00",92,91.35,"$0.00","$0.00",118,"$0.25","$25.00",1
"MLB","Classic",5192010879,"MLB Satellite to NFL Best Ball $25 Millionaire (3/3)",192344039,"2026-07-17 19:05:00",112,76.9,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191462301,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (2/3)",192371255,"2026-07-17 06:41:00",60,190.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191462302,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (3/3)",192371255,"2026-07-17 06:41:00",87,179.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191462122,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Late Round 2) (1/3)",192371255,"2026-07-17 06:41:00",93,178.5,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191533690,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (1/3)",192391512,"2026-07-17 01:35:00",3,263.7,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191533692,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (3/3)",192391512,"2026-07-17 01:35:00",8,244.6,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191533691,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (2/3)",192391512,"2026-07-17 01:35:00",84,195.15,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191317280,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (2/3)",192366368,"2026-07-17 01:35:00",32,223.25,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191317258,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (1/3)",192366368,"2026-07-17 01:35:00",33,223.05,"$0.00","$0.00",118,"$0.25","$25.00",1
"GOLF","Showdown",5191317281,"PGA Showdown Satellite to NFL Best Ball $25 Millionaire (Round 2) (3/3)",192366368,"2026-07-17 01:35:00",41,216.2,"$0.00","$0.00",118,"$0.25","$25.00",1
